TAG_CODE,CAPTURE_CODE,MARCH_FLAG,APR_FLAG,MAY_FLAG,JUNE_FLAG,JULY_FLAG,AUGUST_FLAG,SEP_FLAG,SOCKEYE_FLAG,HATCHERY_REARED,SS_FLAG,LENGTH_MM
3DD.003C098A5C,0,0,0,1,0,0,0,0,1,0,1,138
3DD.003D424F80,0,0,0,0,0,0,0,1,1,1,1,92
3DD.003C099624,0,0,0,0,1,0,0,0,1,0,1,146
3DD.003D42553E,0,0,0,0,0,0,0,1,1,1,1,83
3DD.003D282064,0,0,0,1,0,0,0,0,0,0,0,113
3DD.003BE9EA94,0,0,0,0,1,0,0,0,0,0,0,141
3DD.003C099FF3,0,0,0,0,0,0,0,1,1,1,1,109
3DD.003D425515,0,0,0,0,0,0,0,1,1,1,1,82
3DD.003BEA150D,0,0,0,0,1,0,0,0,0,0,1,150
3DD.003D4253CB,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003D47DF95,0,0,0,0,0,0,0,0,0,0,1,83
3DD.003BE9E163,0,0,0,0,1,0,0,0,0,1,1,167
384.3B23B10166,0,0,0,0,1,0,0,0,0,0,0,104
3DD.003D424F10,0,0,0,0,0,0,0,1,1,1,1,87
3DD.003D4256BB,0,0,0,0,0,0,0,1,1,1,1,102
3DD.003D47DFEA,0,0,0,0,0,0,0,0,0,0,1,91
3DD.003D424531,0,0,0,0,0,0,0,1,1,1,1,102
3DD.003D42511E,0,0,0,0,0,0,0,1,1,1,1,98
3DD.003D42559D,0,0,0,0,0,0,0,1,1,1,1,104
3DD.003D4243B4,0,0,0,0,0,0,0,1,1,1,1,87
3DD.003D4240AE,0,0,0,0,0,0,0,1,1,1,1,109
3DD.003D281C0E,0,0,1,0,0,0,0,0,1,0,1,178
3DD.003C0994CD,0,0,0,0,0,0,0,1,1,1,1,78
3DD.003D424854,0,0,0,0,0,0,0,1,1,1,1,93
3DD.003D5C6EB0,0,0,0,1,0,0,0,0,1,0,1,121
3DD.003D4241A5,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003D42527A,0,0,0,0,0,0,0,1,1,1,1,100
3DD.003D424439,0,0,0,0,0,0,0,1,1,1,1,91
3DD.003BE9D6C6,0,0,0,0,1,0,0,0,0,0,0,120
3DD.003D4248EA,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003D423F28,0,0,0,0,0,0,0,1,1,1,1,108
3DD.003C099D28,0,0,0,0,0,0,0,1,1,1,1,100
3DD.003C099C0A,0,0,0,0,1,0,0,0,1,0,1,166
3DD.003D424441,0,0,0,0,0,0,0,1,1,1,1,120
3DD.003C09A9B9,0,0,0,0,0,0,0,1,1,1,1,101
3DD.003C0999CF,0,0,0,0,0,0,0,1,1,1,1,105
3DD.003D280DD9,0,0,0,1,0,0,0,0,0,0,0,136
384.3B23A3ECC5,0,0,0,0,1,0,0,0,0,0,0,127
3DD.003C09A601,0,0,0,0,0,0,0,1,1,1,1,91
3DD.003BF19543,0,0,0,1,0,0,0,0,0,0,0,127
3DD.003D425437,0,0,0,0,0,0,0,1,1,1,1,86
3DD.003D424131,0,0,0,0,0,0,0,1,1,1,1,91
3DD.003D280EDD,0,1,0,0,0,0,0,0,0,0,0,121
3DD.003D2824F7,0,0,0,1,0,0,0,0,0,0,1,130
3DD.003D280BDC,0,0,1,0,0,0,0,0,0,0,0,122
3DD.003D425102,0,0,0,0,0,0,0,1,1,1,1,87
3DD.003C09A90B,0,0,0,0,0,0,0,1,1,1,1,91
3DD.003D4240AD,0,0,0,0,0,0,0,1,1,1,1,100
3DD.003BC9285F,0,0,0,1,0,0,0,0,0,0,0,115
3DD.003D4258E9,0,0,0,0,0,0,0,1,1,1,1,94
3DD.003D424779,0,0,0,0,0,0,0,1,1,1,1,98
3DD.003D4250CE,0,0,0,0,0,0,0,1,1,1,1,88
3DD.003C09A0F4,0,0,0,0,0,0,0,1,1,1,1,86
3DD.003C09A6F1,0,0,0,0,0,0,0,1,1,1,1,84
3DD.003D282B45,0,0,0,1,0,0,0,0,0,0,0,115
3DD.003D2820B8,0,0,0,1,0,0,0,0,0,0,1,128
3DD.003D42506A,0,0,0,0,0,0,0,1,1,1,1,87
3DD.003BE9E8BC,0,0,0,0,1,0,0,0,0,0,0,138
3DD.003C09A536,0,0,0,0,0,0,0,1,1,1,1,80
3DD.003D425227,0,0,0,0,0,0,0,1,1,1,1,97
3DD.003D42526E,0,0,0,0,0,0,0,1,1,1,1,101
3DD.003D4252D7,0,0,0,0,0,0,0,1,1,1,1,105
3DD.003D352E33,0,0,0,0,0,0,0,0,0,0,1,86
3DD.003C099D37,0,0,0,0,0,0,0,1,1,1,1,91
3DD.003D5C70D4,0,0,0,1,0,0,0,0,1,0,1,147
3DD.003C099ECD,0,0,0,0,0,0,0,1,1,1,1,89
3DD.003C099BA9,0,0,0,0,0,0,0,1,1,1,1,100
3DD.003C09A94C,0,0,0,0,0,0,0,1,1,1,1,88
3DD.003C099C6B,0,0,0,0,0,0,0,1,1,1,1,88
3DD.003D47E3AE,0,0,0,0,0,0,0,0,0,0,1,90
3DD.003D47E5C8,0,0,0,0,0,0,0,0,0,0,1,91
384.3B239BA57D,0,0,0,0,1,0,0,0,0,0,0,139
3DD.003D5C6AB3,0,0,0,1,0,0,0,0,1,0,1,189
3DD.003D424595,0,0,0,0,0,0,0,1,1,1,1,92
3DD.003D424353,0,0,0,0,0,0,0,1,1,1,1,96
3DD.003D423EDA,0,0,0,0,0,0,0,1,1,1,1,103
3DD.003C099ED0,0,0,0,0,0,0,0,1,1,1,1,100
3DD.003C09A05E,0,0,0,0,0,0,0,1,1,1,1,100
3DD.003D424C13,0,0,0,0,0,0,0,1,1,1,1,103
3DD.003BE9E9D0,0,0,0,1,0,0,0,0,0,0,0,110
3DD.003D47E3B0,0,0,0,0,0,0,0,0,0,0,1,92
3DD.003D424023,0,0,0,0,0,0,0,1,1,1,1,106
3DD.003C09A995,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003D423DA3,0,0,0,0,0,0,0,1,1,1,1,86
384.3B239608E0,0,0,0,1,0,0,0,0,0,0,0,105
3DD.003C09A858,0,0,0,0,1,0,0,0,1,0,1,130
3DD.003D4253DF,0,0,0,0,0,0,0,1,1,1,1,89
3DD.003C09A977,0,0,0,0,0,0,0,1,1,1,1,85
3DD.003D5C6EAF,0,0,1,0,0,0,0,0,1,0,1,109
384.3B23A51833,0,0,0,0,1,0,0,0,0,1,1,149
3DD.003D28128D,0,0,0,0,0,1,0,0,0,0,1,146
3DD.003D424C35,0,0,0,0,0,0,0,1,1,1,1,111
3DD.003D42562E,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003C09952D,0,0,0,0,0,0,0,1,1,1,1,103
3DD.003C099595,0,0,0,0,0,0,0,1,1,1,1,84
3DD.003D424982,0,0,0,0,0,0,0,1,1,1,1,100
3DD.003D424050,0,0,0,0,0,0,0,1,1,1,1,104
3DD.003D47D7DF,0,0,0,0,0,0,0,0,0,0,1,88
384.3B23A5AE3A,0,0,0,0,1,0,0,0,0,0,0,123
3DD.003D4247E5,0,0,0,0,0,0,0,1,1,1,1,61
3DD.003BEA1353,0,0,0,0,1,0,0,0,0,0,0,145
3DD.003D423FBC,0,0,0,0,0,0,0,1,1,1,1,85
3DD.003D4241FC,0,0,0,0,0,0,0,1,1,1,1,89
3DD.003D425710,0,0,0,0,0,0,0,1,1,1,1,82
3DD.003C09AAA5,0,0,0,0,0,0,0,1,1,1,1,91
3DD.003C09AA7E,0,0,0,0,0,0,0,1,1,1,1,96
384.3B23A4CEBB,0,0,0,1,0,0,0,0,0,0,0,112
3DD.003D424B14,0,0,0,0,0,0,0,1,1,1,1,109
3DD.003D5C707E,0,0,0,1,0,0,0,0,1,0,1,130
3DD.003D42538B,0,0,0,0,0,0,0,1,1,1,1,92
3DD.003D424E2A,0,0,0,0,0,0,0,1,1,1,1,99
3DD.003D280F18,0,0,1,0,0,0,0,0,0,0,0,123
3DD.003C099BDF,0,0,0,0,1,0,0,0,1,0,1,138
3DD.003C099C49,0,0,0,0,0,0,0,1,1,1,1,94
3DD.003D281FC2,0,0,1,0,0,0,0,0,1,0,1,132
3DD.003C099002,0,0,1,0,0,0,0,0,1,1,0,165
3DD.003C099EE9,0,0,0,0,0,0,0,1,1,1,1,100
3DD.003C0996C5,0,0,0,0,0,0,0,1,1,1,1,109
3DD.003BE9EA74,0,0,0,0,1,0,0,0,0,0,0,149
3DD.003D5C68C0,0,0,0,1,0,0,0,0,1,0,1,145
3DD.003D4255F1,0,0,0,0,0,0,0,1,1,1,1,84
3DD.003D4247D4,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003D4258C0,0,0,0,0,0,0,0,1,1,1,1,87
3DD.003D424587,0,0,0,0,0,0,0,1,1,1,1,93
3DD.003D42562B,0,0,0,0,0,0,0,1,1,1,1,91
3DD.003D5C6EA1,0,0,0,1,0,0,0,0,1,0,1,112
3DD.003D4254F7,0,0,0,0,0,0,0,1,1,1,1,96
3DD.003C099D25,0,0,0,0,0,0,0,1,1,1,1,92
3DD.003D42423D,0,0,0,0,0,0,0,1,1,1,1,96
3DD.003C09A9D4,0,0,0,0,0,0,0,1,1,1,1,91
3DD.003D4251E3,0,0,0,0,0,0,0,1,1,1,1,109
3DD.003D424F42,0,0,0,0,0,0,0,1,1,1,1,99
3DD.003C099744,0,0,0,0,0,0,0,1,1,1,1,99
3DD.003C09ABC5,0,0,0,0,0,0,0,1,1,1,1,93
3DD.003D425604,0,0,0,0,0,0,0,1,1,1,1,105
3DD.003D42440F,0,0,0,0,0,0,0,1,1,1,1,104
384.3B23AC7E14,0,0,0,0,1,0,0,0,0,0,0,127
3DD.003D5C6CB3,0,0,0,1,0,0,0,0,1,0,1,119
3DD.003D281FC6,0,0,1,0,0,0,0,0,1,0,1,160
3DD.003C099DB7,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003BF19509,0,0,0,1,0,0,0,0,0,0,1,140
3DD.003D42424F,0,0,0,0,0,0,0,1,1,1,1,104
3DD.003C099F3B,0,0,0,0,0,0,0,1,1,1,1,96
3DD.003D424CFD,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003D5C6B4B,0,0,0,0,1,0,0,0,1,0,1,139
3DD.003BF698EF,0,1,0,0,0,0,0,0,0,0,0,96
3DD.003D280AD5,0,0,0,1,0,0,0,0,0,0,0,140
3DD.003D424120,0,0,0,0,0,0,0,1,1,1,1,98
3DD.003C0995FC,0,0,0,0,1,0,0,0,1,0,1,150
3DD.003D47E5C1,0,0,0,0,0,0,0,0,0,0,1,98
3DD.003D280C3A,0,0,0,1,0,0,0,0,0,0,1,143
3DD.003D281601,0,0,1,0,0,0,0,0,0,0,0,128
3DD.003D424511,0,0,0,0,0,0,0,1,1,1,1,98
3DD.003C09955A,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003D425396,0,0,0,0,0,0,0,1,1,1,1,109
3DD.003D280842,0,0,0,1,0,0,0,0,0,0,0,140
3DD.003BE9D905,0,0,0,0,1,0,0,0,0,1,1,147
3DD.003D47DFB2,0,0,0,0,0,0,0,0,0,0,1,92
384.3B23A24023,0,0,0,0,1,0,0,0,0,0,0,116
3DD.003D425244,0,0,0,0,0,0,0,1,1,1,1,96
3DD.003C0994C4,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003D4254DD,0,0,0,0,0,0,0,1,1,1,1,96
3DD.003D47DCA8,0,0,0,1,0,0,0,0,1,1,0,147
3DD.003D424449,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003D47DFD1,0,0,1,0,0,0,0,0,1,0,1,121
3DD.003D423FCD,0,0,0,0,0,0,0,1,1,1,1,102
3DD.003D28074D,0,1,0,0,0,0,0,0,0,0,0,110
3DD.003D424AFA,0,0,0,0,0,0,0,1,1,1,1,94
3DD.003D425142,0,0,0,0,0,0,0,1,1,1,1,94
3DD.003D352E6A,0,0,0,0,0,0,0,0,0,0,1,100
3DD.003D423F81,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003C09AB78,0,0,0,0,0,0,0,1,1,1,1,96
3DD.003D2821CC,0,0,0,1,0,0,0,0,0,0,1,135
3DD.003D281324,0,0,0,1,0,0,0,0,0,0,1,141
3DD.003D281498,0,0,0,0,0,1,0,0,0,0,1,132
3DD.003D4247DF,0,0,0,0,0,0,0,1,1,1,1,110
3DD.003D424992,0,0,0,0,0,0,0,1,1,1,1,100
3DD.003C099B1E,0,0,0,0,0,0,0,1,1,1,1,98
3DD.003D2821EF,0,0,0,1,0,0,0,0,0,0,1,138
3DD.003D424CA5,0,0,0,0,0,0,0,1,1,1,1,91
3DD.003D424DC4,0,0,0,0,0,0,0,1,1,1,1,94
3DD.003BF69907,0,0,1,0,0,0,0,0,0,0,0,130
3DD.003D5C6B11,0,0,0,0,1,0,0,0,1,0,1,126
384.3B23A608AC,0,0,0,0,1,0,0,0,0,0,0,117
3DD.003D352E2E,0,0,0,0,0,0,0,0,0,0,1,90
3DD.003C099C3F,0,0,0,0,0,0,0,1,1,1,1,94
3DD.003C09A05C,0,0,0,0,0,0,0,1,1,1,1,105
3DD.003C09AA40,0,0,0,0,0,0,0,1,1,1,1,100
3DD.003C09A046,0,0,0,0,0,0,0,1,1,1,1,112
3DD.003D424810,0,0,0,0,0,0,0,1,1,1,1,86
3DD.003BF19BC3,0,1,0,0,0,0,0,0,0,0,0,116
3DD.003D47DDB0,0,0,1,0,0,0,0,0,1,0,1,113
384.3B23B0F30D,0,0,0,0,1,0,0,0,0,0,0,130
3DD.003D424683,0,0,0,0,0,0,0,1,1,1,1,96
3DD.003D42551F,0,0,0,0,0,0,0,1,1,1,1,91
3DD.003BF69748,0,0,1,0,0,0,0,0,0,0,0,133
3DD.003D47DFDC,0,0,0,0,0,0,0,0,0,0,1,94
3DD.003D47DDC8,0,0,1,0,0,0,0,0,1,0,1,119
3DD.003C09A9D6,0,0,0,0,0,0,0,1,1,1,1,86
3DD.003C09A903,0,0,0,0,0,0,0,1,1,1,1,87
3DD.003D47F15E,0,0,1,0,0,0,0,0,1,1,0,140
3DD.003C09984D,0,0,0,0,0,0,0,1,1,1,1,99
3DD.003D424A13,0,0,0,0,0,0,0,1,1,1,1,85
384.3B23A9A514,0,0,0,0,1,0,0,0,0,0,0,128
3DD.003D425327,0,0,0,0,0,0,0,1,1,1,1,94
3DD.003C09A540,0,0,0,0,0,0,0,1,1,1,1,86
3DD.003D42458B,0,0,0,0,0,0,0,1,1,1,1,92
3DD.003D4241DD,0,0,0,0,0,0,0,1,1,1,1,96
3DD.003D47DFB4,0,0,0,0,0,0,0,0,0,0,1,89
3DD.003C09A6E7,0,0,0,0,0,0,0,1,1,1,1,75
3DD.003D28294A,0,0,0,1,0,0,0,0,0,0,1,132
3DD.003D47DFC7,0,0,0,0,0,0,0,0,0,0,1,104
3DD.003D423D68,0,0,0,0,0,0,0,1,1,1,1,92
3DD.003D281A2D,0,1,0,0,0,0,0,0,1,0,1,128
3DD.003C09AB7C,0,0,0,0,0,0,0,1,1,1,1,81
3DD.003D4257C1,0,0,0,0,0,0,0,1,1,1,1,93
3DD.003C09949A,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003D424D6D,0,0,0,0,0,0,0,1,1,1,1,96
3DD.003D280C11,0,0,0,1,0,0,0,0,0,0,0,124
3DD.003D425422,0,0,0,0,0,0,0,1,1,1,1,102
384.3B2398709A,0,0,0,1,0,0,0,0,0,0,0,103
3DD.003D281E0E,0,0,0,1,0,0,0,0,1,0,1,143
3DD.003D424D94,0,0,0,0,0,0,0,1,1,1,1,109
3DD.003C09A9CB,0,0,0,0,0,0,0,1,1,1,1,103
3DD.003D4250E7,0,0,0,0,0,0,0,1,1,1,1,94
3DD.003C0995A4,0,0,0,0,0,0,0,1,1,1,1,89
3DD.003C0996C9,0,0,0,0,0,0,0,1,1,1,1,97
3DD.003C09A961,0,0,0,0,0,0,0,1,1,1,1,91
3DD.003D424CE5,0,0,0,0,0,0,0,1,1,1,1,86
3DD.003D42466D,0,0,0,0,0,0,0,1,1,1,1,102
3DD.003BEA1651,0,0,0,1,0,0,0,0,0,0,0,146
3DD.003BEA1689,0,0,1,0,0,0,0,0,0,0,0,132
3DD.003C09852E,0,0,0,1,0,0,0,0,1,1,0,166
3DD.003BC92868,0,0,0,1,0,0,0,0,0,0,0,119
3DD.003D4254DE,0,0,0,0,0,0,0,1,1,1,1,93
3DD.003D424834,0,0,0,0,0,0,0,1,1,1,1,99
3DD.003D282726,0,0,0,1,0,0,0,0,0,0,1,148
3DD.003BC92849,0,0,0,1,0,0,0,0,0,0,0,107
3DD.003D424FDF,0,0,0,0,0,0,0,1,1,1,1,99
3DD.003C09A11C,0,0,0,0,0,0,0,1,1,1,1,112
3DD.003D281BED,0,0,1,0,0,0,0,0,1,0,1,159
3DD.003D424AEC,0,0,0,0,0,0,0,1,1,1,1,103
3DD.003C09A0E4,0,0,0,0,0,0,0,1,1,1,1,94
3DD.003D425541,0,0,0,0,0,0,0,1,1,1,1,107
3DD.003D42476A,0,0,0,0,0,0,0,1,1,1,1,99
3DD.003D281559,0,0,1,0,0,0,0,0,0,0,0,113
3DD.003D424F81,0,0,0,0,0,0,0,1,1,1,1,115
384.3B23A5C7F0,0,0,0,1,0,0,0,0,0,0,0,114
3DD.003D281BD0,0,0,1,0,0,0,0,0,1,0,1,133
3DD.003D424FA1,0,0,0,0,0,0,0,1,1,1,1,103
3DD.003D352E31,0,0,0,0,0,0,0,0,0,0,1,90
384.3B23990D1A,0,0,0,1,0,0,0,0,0,0,0,113
3DD.003D42508F,0,0,0,0,0,0,0,1,1,1,1,86
3DD.003BE9E806,0,0,0,1,0,0,0,0,0,0,0,132
3DD.003D5C70A0,0,0,0,1,0,0,0,0,1,0,1,104
3DD.003D424DD1,0,0,0,0,0,0,0,1,1,1,1,83
3DD.003D42581D,0,0,0,0,0,0,0,1,1,1,1,89
3DD.003D424B60,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003C09A042,0,0,0,0,0,0,0,1,1,1,1,110
3DD.003D4254F9,0,0,0,0,0,0,0,1,1,1,1,100
3DD.003D424C23,0,0,0,0,0,0,0,1,1,1,1,93
3DD.003D423FFE,0,0,0,0,0,0,0,1,1,1,1,84
3DD.003D42465B,0,0,0,0,0,0,0,1,1,1,1,82
3DD.003D424AA1,0,0,0,0,0,0,0,1,1,1,1,102
384.3B23A575DD,0,0,0,0,1,0,0,0,0,0,0,132
3DD.003BE9EA6A,0,0,1,0,0,0,0,0,0,0,0,136
3DD.003D28116B,0,0,1,0,0,0,0,0,0,0,0,120
3DD.003D424FBA,0,0,0,0,0,0,0,1,1,1,1,87
3DD.003D424C94,0,0,0,0,0,0,0,1,1,1,1,108
3DD.003D281C11,0,0,1,0,0,0,0,0,1,0,1,148
3DD.003D425059,0,0,0,0,0,0,0,1,1,1,1,93
3DD.003BE9E859,0,0,0,1,0,0,0,0,0,0,0,154
3DD.003D424F4A,0,0,0,0,0,0,0,1,1,1,1,99
3DD.003D47DD97,0,0,1,0,0,0,0,0,1,0,1,104
3DD.003D5C6CCE,0,0,0,1,0,0,0,0,1,0,1,220
3DD.003D4256B7,0,0,0,0,0,0,0,1,1,1,1,98
3DD.003D424142,0,0,0,0,0,0,0,1,1,1,1,105
3DD.003C09A97A,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003D282B24,0,0,0,1,0,0,0,0,1,0,1,145
3DD.003D4242A0,0,0,0,0,0,0,0,1,1,1,1,104
3DD.003D282A40,0,0,0,1,0,0,0,0,0,0,1,140
3DD.003BEA16CB,0,0,0,1,0,0,0,0,0,0,0,134
3DD.003D5C6F27,0,0,0,0,1,0,0,0,1,0,1,117
3DD.003D424DFF,0,0,0,0,0,0,0,1,1,1,1,89
3DD.003D5C6CB8,0,0,0,1,0,0,0,0,1,0,1,211
3DD.003D424341,0,0,0,0,0,0,0,1,1,1,1,83
384.3B23B10F43,0,0,0,0,1,0,0,0,0,0,0,118
3DD.003D42483F,0,0,0,0,0,0,0,1,1,1,1,100
3DD.003D424978,0,0,0,0,0,0,0,1,1,1,1,88
3DD.003BEA1530,0,0,0,1,0,0,0,0,0,0,0,140
3DD.003D2819F0,0,0,1,0,0,0,0,0,1,0,1,112
3DD.003D47E5AA,0,0,0,0,0,0,0,0,0,0,1,91
3DD.003D280526,0,0,0,1,0,0,0,0,0,0,0,136
3DD.003D4254E2,0,0,0,0,0,0,0,1,1,1,1,88
3DD.003D424D13,0,0,0,0,0,0,0,1,1,1,1,103
3DD.003D424741,0,0,0,0,0,0,0,1,1,1,1,87
3DD.003D42518B,0,0,0,0,0,0,0,1,1,1,1,93
3DD.003D4256A2,0,0,0,0,0,0,0,1,1,1,1,85
3DD.003D281FB2,0,0,1,0,0,0,0,0,1,0,1,160
3DD.003D2827C2,0,0,0,1,0,0,0,0,0,0,1,150
3DD.003D47E398,0,0,0,0,0,0,0,0,0,0,1,104
3DD.003C09A6F3,0,0,0,0,0,0,0,1,1,1,1,100
3DD.003C099E97,0,0,0,0,0,0,0,1,1,1,1,96
384.3B23A5AB82,0,0,0,1,0,0,0,0,0,0,0,107
3DD.003D47E3D9,0,0,0,0,0,0,0,0,0,0,1,90
3DD.003BE9E832,0,0,0,0,1,0,0,0,0,0,0,134
3DD.003D2805AA,0,1,0,0,0,0,0,0,0,0,0,122
384.3B23A3A2C2,0,0,0,0,1,0,0,0,0,0,0,113
384.3B23A743FE,0,0,0,0,1,0,0,0,0,0,0,127
3DD.003D281E16,0,0,0,1,0,0,0,0,1,0,1,160
384.3B2399C4DC,0,0,0,1,0,0,0,0,0,0,0,121
3DD.003D4247E4,0,0,0,0,0,0,0,1,1,1,1,86
3DD.003D281FE5,0,0,1,0,0,0,0,0,1,0,1,153
3DD.003BE9E98B,0,0,0,0,1,0,0,0,0,0,0,152
3DD.003C099DF3,0,0,0,0,1,0,0,0,1,0,1,155
3DD.003D4258D8,0,0,0,0,0,0,0,1,1,1,1,89
3DD.003C099948,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003C0994CF,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003D47DFC8,0,0,0,0,0,0,0,0,0,0,1,86
3DD.003D423EC6,0,0,0,0,0,0,0,1,1,1,1,93
3DD.003D5C6AA8,0,0,0,1,0,0,0,0,1,0,1,150
3DD.003D424B1B,0,0,0,0,0,0,0,1,1,1,1,93
3DD.003D281BDC,0,0,0,1,0,0,0,0,1,0,1,145
3DD.003D281FFF,0,0,1,0,0,0,0,0,1,0,1,115
3DD.003D424EF4,0,0,0,0,0,0,0,1,1,1,1,103
3DD.003D42507A,0,0,0,0,0,0,0,1,1,1,1,111
3DD.003D281533,0,1,0,0,0,0,0,0,0,0,0,115
3DD.003D5C6B61,0,0,0,0,1,0,0,0,1,0,1,144
3DD.003C099CB2,0,0,0,0,0,0,0,1,1,1,1,106
3DD.003D424CD7,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003C099053,0,0,0,1,0,0,0,0,1,0,1,130
3DD.003D4247AA,0,0,0,0,0,0,0,1,1,1,1,90
3DD.003D424252,0,0,0,0,0,0,0,1,1,1,1,105
3DD.003D4244C2,0,0,0,0,0,0,0,1,1,1,1,93
3DD.003D282B27,0,0,0,1,0,0,0,0,1,0,1,149
3DD.003D423F89,0,0,0,0,0,0,0,1,1,1,1,101
3DD.003D42503E,0,0,0,0,0,0,0,1,1,1,1,102
3DD.003C09A938,0,0,0,0,0,0,0,1,1,1,1,104
3DD.003C09AAB4,0,0,0,0,0,0,0,1,1,1,1,94
3DD.003D280B72,0,0,0,1,0,0,0,0,0,0,1,147
3DD.003BF697F7,0,0,1,0,0,0,0,0,0,0,0,120
3DD.003D280F0F,0,0,1,0,0,0,0,0,0,0,0,131
384.3B23A2738F,0,0,0,0,1,0,0,0,0,0,0,125
3DD.003D4244B7,0,0,0,0,0,0,0,1,1,1,1,85
384.3B2399208D,0,0,0,1,0,0,0,0,0,0,0,109
3DD.003D47DDD7,0,0,1,0,0,0,0,0,1,0,1,120
3DD.003D423EC3,0,0,0,0,0,0,0,1,1,1,1,102
3DD.003D424A9F,0,0,0,0,0,0,0,1,1,1,1,109
384.3B23B0ACD1,0,0,0,0,1,0,0,0,0,0,0,123
3DD.003D47E3AB,0,0,0,0,0,0,0,0,0,0,1,105
3DD.003D4253DC,0,0,0,0,0,0,0,1,1,1,1,97
3DD.003D280647,0,0,1,0,0,0,0,0,0,0,0,122
3DD.003BC92842,0,0,0,1,0,0,0,0,0,0,0,123
3DD.003D424462,0,0,0,0,0,0,0,1,1,1,1,106
3DD.003C09A94B,0,0,0,0,0,0,0,1,1,1,1,97
3DD.003C09A015,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003C099A77,0,0,0,0,0,0,0,1,1,1,1,110
384.3B23997B3B,0,0,0,0,1,0,0,0,0,0,0,115
3DD.003D5C6AC1,0,0,0,1,0,0,0,0,1,0,1,216
3DD.003D424A69,0,0,0,0,0,0,0,1,1,1,1,100
3DD.003D42551D,0,0,0,0,0,0,0,1,1,1,1,93
3DD.003D4243AD,0,0,0,0,0,0,0,1,1,1,1,105
3DD.003C099D7D,0,0,0,0,0,0,0,1,1,1,1,111
384.3B23A23301,0,0,0,0,1,0,0,0,0,0,0,126
3DD.003C0995BE,0,0,0,0,0,0,0,1,1,1,1,80
3DD.003D424445,0,0,0,0,0,0,0,1,1,1,1,96
3DD.003C099536,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003D4257F7,0,0,0,0,0,0,0,1,1,1,1,85
3DD.003D4240AB,0,0,0,0,0,0,0,1,1,1,1,107
3DD.003D47DDA2,0,0,1,0,0,0,0,0,1,0,1,126
3DD.003D424316,0,0,0,0,0,0,0,1,1,1,1,84
3DD.003D425146,0,0,0,0,0,0,0,1,1,1,1,101
3DD.003C09AB63,0,0,0,0,0,0,0,1,1,1,1,92
3DD.003D424AD3,0,0,0,0,0,0,0,1,1,1,1,103
3DD.003D425237,0,0,0,0,0,0,0,1,1,1,1,94
3DD.003C099D04,0,0,0,0,0,0,0,1,1,1,1,105
3DD.003D4245B2,0,0,0,0,0,0,0,1,1,1,1,107
3DD.003D424E01,0,0,0,0,0,0,0,1,1,1,1,89
3DD.003D42421D,0,0,0,0,0,0,0,1,1,1,1,91
384.3B23969372,0,0,0,1,0,0,0,0,0,0,0,118
3DD.003C099F07,0,0,0,0,0,0,0,1,1,1,1,80
3DD.003D42527C,0,0,0,0,0,0,0,1,1,1,1,104
3DD.003D424F18,0,0,0,0,0,0,0,1,1,1,1,118
3DD.003D425154,0,0,0,0,0,0,0,1,1,1,1,94
3DD.003D4245EF,0,0,0,0,0,0,0,1,1,1,1,89
3DD.003D42459F,0,0,0,0,0,0,0,1,1,1,1,87
3DD.003D5C6B20,0,0,0,0,1,0,0,0,1,0,1,128
3DD.003D425434,0,0,0,0,0,0,0,1,1,1,1,96
3DD.003D47D802,0,0,1,0,0,0,0,0,1,0,1,101
3DD.003D5C6E99,0,0,0,1,0,0,0,0,1,0,1,125
3DD.003D4248FB,0,0,0,0,0,0,0,1,1,1,1,103
3DD.003D5C70A5,0,0,0,1,0,0,0,0,1,0,1,227
3DD.003D424AEF,0,0,0,0,0,0,0,1,1,1,1,85
3DD.003D4243F6,0,0,0,0,0,0,0,1,1,1,1,100
3DD.003C099ED1,0,0,0,0,0,0,0,1,1,1,1,100
3DD.003C099B28,0,0,0,0,0,0,0,1,1,1,1,91
3DD.003D4251C0,0,0,0,0,0,0,0,1,1,1,1,91
3DD.003C099F15,0,0,0,0,0,0,0,1,1,1,1,94
3DD.003D4257DF,0,0,0,0,0,0,0,1,1,1,1,95
3DD.003D424F61,0,0,0,0,0,0,0,1,1,1,1,93
3DD.003D425265,0,0,0,0,0,0,0,1,1,1,1,100
